"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72259003927","2019-09-16T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","67","92","0.00",,,,"44","30.01","SCT:04 60 SCT:04 300","29.41","10.00","75","120",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/16/19 10:53:02 METAR KDFW 161653Z 12010KT 10SM SCT060 SCT300 33/19 A3005 RMK AO2 SLP163 T03330194 (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","66","94","0.00",,"+0.03","8","40","29.99","SCT:04 60 SCT:04 300","29.38","10.00","75","090",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12309/16/19 11:53:02 METAR KDFW 161753Z 09008KT 10SM SCT060 SCT300 34/19 A3002 RMK AO2 SLP156 T03440189 10344 20256 58009 (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T12:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66","94",,,"+0.03","8","40","29.99","57","29.41","9.94","75","090",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072259 32766 40908 10344 20189 39958 40156 58009 91753 333 10344 20256 555 91618=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","66","95","0.00",,,,"39","29.97","SCT:04 65 SCT:04 300","29.36","10.00","75","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/16/19 12:53:02 METAR KDFW 161853Z VRB06KT 10SM SCT065 SCT300 35/19 A3000 RMK AO2 SLP149 T03500189 (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","64","93","0.00",,,,"38","29.94","SCT:04 65 SCT:04 75","29.34","10.00","73","100","16","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/16/19 13:53:02 METAR KDFW 161953Z 10011G14KT 10SM SCT065 SCT075 34/18 A2998 RMK AO2 SLP140 T03390178 (NJ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","64","95","0.00",,"+0.07","8","36","29.92","SCT:04 70","29.31","10.00","74","140","20","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10709/16/19 14:53:02 METAR KDFW 162053Z 14008G17KT 10SM SCT070 35/18 A2995 RMK AO2 SLP132 T03500178 58024 (GR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T15:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64","95",,,"+0.07","8","36","29.92","74","29.34","9.94","74","140",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07472259 32866 41408 10350 20178 39934 40132 58024 92053 333 91017 555 91621=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","65","95","0.00",,,,"37","29.91","SCT:04 70","29.30","10.00","75","140",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/16/19 15:53:02 METAR KDFW 162153Z 14011KT 10SM SCT070 35/18 A2994 RMK AO2 SLP128 T03500183 (GR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","64","93","0.00",,,,"38","29.91","SCT:04 70","29.30","10.00","73","120",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/16/19 16:53:02 METAR KDFW 162253Z 12010KT 10SM SCT070 34/18 A2994 RMK AO2 SLP128 T03390178 (GR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","64","91","0.00",,"+0.02","6","41","29.91","FEW:02 70","29.29","10.00","73","100",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11609/16/19 17:53:02 METAR KDFW 162353Z 10008KT 10SM FEW070 33/18 A2993 RMK AO2 SLP127 T03280178 10356 20328 56006 (GR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T18:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64","91",,,"+0.02","6","41","29.91","74","29.32","9.94","73","100",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072259 32866 21008 10328 20178 39928 40127 56006 92353 333 10356 20256 555 91700=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","64","89","0.00",,,,"43","29.91","FEW:02 70","29.30","10.00","72","100",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/16/19 18:53:01 METAR KDFW 170053Z 10009KT 10SM FEW070 32/18 A2994 RMK AO2 SLP128 T03170178","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","65","87","0.00",,,,"48","29.92","FEW:02 70","29.31","10.00","72","100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09309/16/19 19:53:01 METAR KDFW 170153Z 10005KT 10SM FEW070 31/18 A2995 RMK AO2 SLP131 T03060183","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","65","85","0.00",,"-0.02","3","51","29.93","CLR:00","29.31","10.00","72","100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09609/16/19 20:53:01 METAR KDFW 170253Z 10005KT 10SM CLR 29/18 A2995 RMK AO2 SLP134 T02940183 53006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T21:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65","85",,,"-0.02","3","51","29.93",,"29.34","9.94","72","100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472259 32966 01005 10294 20183 39934 40134 53006 90253 555 91703=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","65","84","0.00",,,,"53","29.92","CLR:00","29.32","10.00","71","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09009/16/19 21:53:01 METAR KDFW 170353Z 10004KT 10SM CLR 29/18 A2996 RMK AO2 SLP133 T02890183","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","65","82","0.00",,,,"56","29.92","CLR:00","29.31","10.00","71","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09009/16/19 22:53:01 METAR KDFW 170453Z 00000KT 10SM CLR 28/18 A2995 RMK AO2 SLP132 T02780183","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","66","81","0.00",,"+0.00","8","61","29.92","CLR:00","29.31","10.00","71","140",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11809/16/19 23:53:01 METAR KDFW 170553Z 14005KT 10SM CLR 27/19 A2995 RMK AO2 SLP131 T02720189 10328 20272 403560256 58001","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-27"
"72259003927","2019-09-16T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"87",,,"29.34",,"5.6","22","8.8","0","96","78","050","25","0.00","0","0.0","110","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 9624 HR MIN TEMP (F): 78AVERAGE STATION PRESSURE:29.340 MINIMUM SEA LEVEL PRESSURE:29.90 TIME OF OCCURRENCE:1810 PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG): 50 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):110 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.6 24 HR AVG TEMP (F): 87DEPART FROM NORMAL:  9  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 22 LATEST DAY MAX TEMP (0700-1900 LST):96  LATEST NIGHT MIN TEMP(1900-0800 LST):78 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0612","1833",,"2009-05-27"
"72253012921","2019-09-16T00:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68","79",,,"-0.04","1","69","29.98",,"29.18","9.94","72","190",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072253 32966 21903 10261 20200 39883 40154 51012 90551 333 10328 20217 555 91606=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T00:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","68","79","0.00",,,,"69","29.98","SCT:04 80","29.17","10.00","72","310",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09809/16/19 00:51:02 METAR KSAT 160651Z 31004KT 10SM SCT080 26/20 A3004 RMK AO2 SLP154 T02610200 (AM)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T01:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","68","78","0.00",,,,"71","29.98","SCT:04 70","29.17","10.00","71","240",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/16/19 01:51:02 METAR KSAT 160751Z 24004KT 10SM SCT070 26/20 A3004 RMK AO2 SLP154 T02560200 (MBZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T02:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","69","77","0.00",,"+0.01","8","77","29.98","SCT:04 75","29.17","10.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/16/19 02:51:02 METAR KSAT 160851Z 00000KT 10SM SCT075 25/21 A3004 RMK AO2 SLP152 T02500206 58002 (MBZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T03:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69","77",,,"+0.01","8","77","29.98","74","29.18","9.94","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472253 32866 40000 10250 20206 39883 40152 58002 90851 555 91609=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T03:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","68","75","0.00",,,,"79","29.97","SCT:04 60","29.16","10.00","70","310",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/16/19 03:51:02 METAR KSAT 160951Z 31003KT 10SM SCT060 24/20 A3003 RMK AO2 SLP149 T02390200 (MBZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T04:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","68","74","0.00",,,,"82","29.97","SCT:04 60","29.16","10.00","70","310",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09909/16/19 04:51:02 METAR KSAT 161051Z 31005KT 10SM SCT060 23/20 A3003 RMK AO2 SLP149 T02330200 (MBZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T05:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","68","74","0.00",,"+0.01","5","82","29.97","FEW:02 60 FEW:02 250","29.16","10.00","70","330",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12409/16/19 05:51:02 METAR KSAT 161151Z 33005KT 10SM FEW060 FEW250 23/20 A3003 RMK AO2 SLP149 T02330200 10267 20228 55002 (MBZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T06:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68","74",,,"+0.01","5","82","29.97","57","29.17","9.94","70","330",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072253 32766 23305 10233 20200 39879 40149 55002 91151 333 10356 20228 555 91612=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T06:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","68","74","0.00",,,,"82","29.98","FEW:02 20 FEW:02 250","29.17","10.00","70","300",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/16/19 06:51:02 METAR KSAT 161251Z 30004KT 10SM FEW020 FEW250 23/20 A3004 RMK AO2 SLP152 T02330200 (MBZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T07:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","68","80","0.00",,,,"67","29.98","FEW:02 25 FEW:02 250","29.17","10.00","72","320",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10609/16/19 07:51:02 METAR KSAT 161351Z 32008KT 10SM FEW025 FEW250 27/20 A3004 RMK AO2 SLP154 T02670200 (MBZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T08:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","85","0.00",,"-0.01","1","53","29.99","FEW:02 30 FEW:02 250","29.18","10.00","72","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11209/16/19 08:51:02 METAR KSAT 161451Z VRB03KT 10SM FEW030 FEW250 29/19 A3005 RMK AO2 SLP155 T02940189 51005 (MBZ)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T09:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66","85",,,"-0.01","1","53","29.99","26","29.19","9.94","72",,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472253 32566 2//03 10294 20189 39886 40155 51005 91451 555 91615=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T09:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","66","87","0.00",,,,"50","29.99","FEW:02 45 FEW:02 250","29.18","10.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/16/19 09:51:02 METAR KSAT 161551Z 00000KT 10SM FEW045 FEW250 31/19 A3005 RMK AO2 SLP156 T03060189 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T10:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","64","89","0.00",,,,"43","29.98","BKN:07 50 BKN:07 250","29.17","10.00","72","060",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/16/19 10:51:02 METAR KSAT 161651Z 06007KT 10SM BKN050 BKN250 32/18 A3004 RMK AO2 SLP153 T03170178 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T11:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","64","92","0.00",,"+0.03","8","40","29.96","BKN:07 60 BKN:07 250","29.15","10.00","73","070",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12309/16/19 11:51:02 METAR KSAT 161751Z 07008KT 10SM BKN060 BKN250 33/18 A3002 RMK AO2 SLP145 T03330178 10344 20228 58010 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T12:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64","92",,,"+0.03","8","40","29.96","57","29.16","9.94","73","070",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072253 32766 60708 10333 20178 39876 40145 58010 91751 333 10344 20228 555 91618=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T12:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","63","95","0.00",,,,"35","29.93","SCT:04 70 SCT:04 250","29.12","10.00","73","080","18","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10809/16/19 12:51:02 METAR KSAT 161851Z 08009G16KT 10SM SCT070 SCT250 35/17 A2999 RMK AO2 SLP135 T03500172 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T13:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","62","95","0.00",,,,"34","29.89","SCT:04 70 SCT:04 250","29.08","10.00","73","110",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/16/19 13:51:02 METAR KSAT 161951Z 11005KT 10SM SCT070 SCT250 35/17 A2995 RMK AO2 SLP123 T03500167 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T14:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","61","96","0.00",,"+0.09","7","31","29.87","SCT:04 70 SCT:04 90 SCT:04 250","29.06","10.00","73","120","18","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12109/16/19 14:51:02 METAR KSAT 162051Z 12009G16KT 10SM SCT070 SCT090 SCT250 36/16 A2993 RMK AO2 SLP114 T03560161 57029 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T15:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61","96",,,"+0.09","7","31","29.87","74","29.08","9.94","73","120",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07472253 32866 41209 10356 20161 39846 40114 57029 92051 333 91016 555 91621=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T15:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","61","96","0.00",,,,"31","29.85","SCT:04 80 SCT:04 250","29.04","10.00","73","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/16/19 15:51:02 METAR KSAT 162151Z VRB05KT 10SM SCT080 SCT250 36/16 A2991 RMK AO2 SLP108 T03560161 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T16:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","61","96","0.00",,,,"31","29.84","FEW:02 75 SCT:04 250","29.03","10.00","73","070",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10509/16/19 16:51:02 METAR KSAT 162251Z 07010KT 10SM FEW075 SCT250 36/16 A2990 RMK AO2 SLP105 T03560161 (MB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T17:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","61","94","0.00",,"+0.02","5","33","29.84","SCT:04 80 BKN:07 250","29.03","10.00","72","100",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12309/16/19 17:51:02 METAR KSAT 162351Z 10008KT 10SM SCT080 BKN250 34/16 A2990 RMK AO2 SLP106 T03440161 10361 20328 55008 (JB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T18:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61","94",,,"+0.02","5","33","29.84","74","29.05","9.94","72","100",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072253 32866 61008 10344 20161 39836 40106 55008 92351 333 10361 20228 555 91700=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
"72253012921","2019-09-16T18:51:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","62","89","0.00",,,,"41","29.85","FEW:02 80 BKN:07 250","29.04","10.00","71","090",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10009/16/19 18:51:01 METAR KSAT 170051Z 09007KT 10SM FEW080 BKN250 32/17 A2991 RMK AO2 SLP110 T03170167","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008-10-22"
