,datetime,usage
1067,20190805T12-05,60081
1068,20190805T11-05,56172
1069,20190805T10-05,51935
1070,20190805T09-05,48013
1071,20190805T08-05,45140
1072,20190805T07-05,44143
1073,20190805T06-05,42401
1074,20190805T05-05,41292
1075,20190805T04-05,41284
1076,20190805T03-05,42260
1077,20190805T02-05,43854
1078,20190805T01-05,46276
1079,20190805T00-05,49618
1080,20190804T23-05,53348
1081,20190804T22-05,56924
1082,20190804T21-05,58879
1083,20190804T20-05,60708
1084,20190804T19-05,62318
1085,20190804T18-05,62649
1086,20190804T17-05,62025
1087,20190804T16-05,60615
1088,20190804T15-05,58798
1089,20190804T14-05,56548
1090,20190804T13-05,53947
1091,20190804T12-05,51010
1092,20190804T11-05,47960
1093,20190804T10-05,45155
1094,20190804T09-05,42366
1095,20190804T08-05,40412
1096,20190804T07-05,40306
1097,20190804T06-05,40241
1098,20190804T05-05,40518
1099,20190804T04-05,41224
1100,20190804T03-05,42458
1101,20190804T02-05,44051
1102,20190804T01-05,46228
1103,20190804T00-05,49055
1104,20190803T23-05,52009
1105,20190803T22-05,54647
1106,20190803T21-05,56295
1107,20190803T20-05,57746
1108,20190803T19-05,59523
1109,20190803T18-05,60692
1110,20190803T17-05,60883
1111,20190803T16-05,59983
1112,20190803T15-05,58566
1113,20190803T14-05,56863
1114,20190803T13-05,54906
1115,20190803T12-05,52515
1116,20190803T11-05,49701
1117,20190803T10-05,46975
1118,20190803T09-05,44586
1119,20190803T08-05,42654
1120,20190803T07-05,42435
1121,20190803T06-05,42352
1122,20190803T05-05,42518
1123,20190803T04-05,43449
1124,20190803T03-05,44895
1125,20190803T02-05,46989
1126,20190803T01-05,49712
1127,20190803T00-05,52996
1128,20190802T23-05,56548
1129,20190802T22-05,60025
1130,20190802T21-05,62387
1131,20190802T20-05,64751
1132,20190802T19-05,67410
1133,20190802T18-05,68933
1134,20190802T17-05,69424
1135,20190802T16-05,69184
1136,20190802T15-05,68048
1137,20190802T14-05,66105
1138,20190802T13-05,63117
1139,20190802T12-05,59601
1140,20190802T11-05,55584
1141,20190802T10-05,51366
1142,20190802T09-05,47697
1143,20190802T08-05,45058
1144,20190802T07-05,44184
1145,20190802T06-05,42814
1146,20190802T05-05,41995
1147,20190802T04-05,42347
1148,20190802T03-05,43654
1149,20190802T02-05,45609
1150,20190802T01-05,48500
1151,20190802T00-05,52080
1152,20190801T23-05,56271
1153,20190801T22-05,60309
1154,20190801T21-05,62695
1155,20190801T20-05,65110
1156,20190801T19-05,67357
1157,20190801T18-05,68844
1158,20190801T17-05,69423
1159,20190801T16-05,69089
1160,20190801T15-05,67977
1161,20190801T14-05,65593
1162,20190801T13-05,62240
1163,20190801T12-05,58708
1164,20190801T11-05,54669
1165,20190801T10-05,50658
1166,20190801T09-05,47119
1167,20190801T08-05,44793
1168,20190801T07-05,43993
1169,20190801T06-05,42500
1170,20190801T05-05,41741
1171,20190801T04-05,42240
1172,20190801T03-05,43596
1173,20190801T02-05,45725
1174,20190801T01-05,48697
1175,20190801T00-05,52597
1176,20190731T23-05,57053
1177,20190731T22-05,61280
1178,20190731T21-05,63851
1179,20190731T20-05,66499
1180,20190731T19-05,68924
1181,20190731T18-05,70068
1182,20190731T17-05,70228
1183,20190731T16-05,69745
1184,20190731T15-05,68720
1185,20190731T14-05,66422
1186,20190731T13-05,62913
1187,20190731T12-05,59114
1188,20190731T11-05,54603
1189,20190731T10-05,50233
1190,20190731T09-05,46692
1191,20190731T08-05,44254
1192,20190731T07-05,43284
1193,20190731T06-05,41799
1194,20190731T05-05,40929
1195,20190731T04-05,41345
1196,20190731T03-05,42616
1197,20190731T02-05,44570
1198,20190731T01-05,47340
1199,20190731T00-05,51206
1200,20190730T23-05,55483
1201,20190730T22-05,59533
1202,20190730T21-05,61930
1203,20190730T20-05,64508
1204,20190730T19-05,67512
1205,20190730T18-05,69684
1206,20190730T17-05,70715
1207,20190730T16-05,70676
1208,20190730T15-05,69574
1209,20190730T14-05,67253
1210,20190730T13-05,64230
1211,20190730T12-05,60368
1212,20190730T11-05,56231
1213,20190730T10-05,51848
1214,20190730T09-05,48030
1215,20190730T08-05,45521
1216,20190730T07-05,44590
1217,20190730T06-05,42957
1218,20190730T05-05,41908
1219,20190730T04-05,42080
1220,20190730T03-05,43123
1221,20190730T02-05,44876
1222,20190730T01-05,47474
1223,20190730T00-05,50907
1224,20190729T23-05,54945
1225,20190729T22-05,58708
1226,20190729T21-05,60586
1227,20190729T20-05,62221
1228,20190729T19-05,64099
1229,20190729T18-05,65274
1230,20190729T17-05,66026
1231,20190729T16-05,66046
1232,20190729T15-05,65392
1233,20190729T14-05,63980
1234,20190729T13-05,61544
1235,20190729T12-05,58937
1236,20190729T11-05,55887
1237,20190729T10-05,52041
1238,20190729T09-05,48426
1239,20190729T08-05,45890
1240,20190729T07-05,44919
1241,20190729T06-05,43525
1242,20190729T05-05,42441
1243,20190729T04-05,42521
1244,20190729T03-05,43484
1245,20190729T02-05,45152
1246,20190729T01-05,47587
1247,20190729T00-05,51056
1248,20190728T23-05,54914
1249,20190728T22-05,58276
1250,20190728T21-05,59822
1251,20190728T20-05,61643
1252,20190728T19-05,63239
1253,20190728T18-05,63707
1254,20190728T17-05,62975
1255,20190728T16-05,61834
1256,20190728T15-05,60560
1257,20190728T14-05,59540
1258,20190728T13-05,57663
1259,20190728T12-05,55193
1260,20190728T11-05,51500
1261,20190728T10-05,47429
1262,20190728T09-05,43148
1263,20190728T08-05,40179
1264,20190728T07-05,39759
1265,20190728T06-05,39698
1266,20190728T05-05,39903
1267,20190728T04-05,40781
1268,20190728T03-05,42135
1269,20190728T02-05,44034
1270,20190728T01-05,46660
1271,20190728T00-05,49841
1272,20190727T23-05,53076
1273,20190727T22-05,56197
1274,20190727T21-05,58133
1275,20190727T20-05,60554
1276,20190727T19-05,62622
1277,20190727T18-05,63594
1278,20190727T17-05,63483
1279,20190727T16-05,62664
1280,20190727T15-05,61354
1281,20190727T14-05,59494
1282,20190727T13-05,57003
1283,20190727T12-05,53842
1284,20190727T11-05,49958
1285,20190727T10-05,45474
1286,20190727T09-05,41263
1287,20190727T08-05,38180
1288,20190727T07-05,37425
1289,20190727T06-05,37053
1290,20190727T05-05,36956
1291,20190727T04-05,37660
1292,20190727T03-05,39006
1293,20190727T02-05,40781
1294,20190727T01-05,43242
1295,20190727T00-05,46522
1296,20190726T23-05,49884
1297,20190726T22-05,53202
1298,20190726T21-05,55367
1299,20190726T20-05,57840
1300,20190726T19-05,60230
1301,20190726T18-05,61921
1302,20190726T17-05,62295
1303,20190726T16-05,61450
1304,20190726T15-05,59785
1305,20190726T14-05,57593
1306,20190726T13-05,54835
1307,20190726T12-05,51924
1308,20190726T11-05,48391
1309,20190726T10-05,44614
1310,20190726T09-05,41358
1311,20190726T08-05,38900
1312,20190726T07-05,37805
1313,20190726T06-05,36535
1314,20190726T05-05,35680
1315,20190726T04-05,35962
1316,20190726T03-05,36990
1317,20190726T02-05,38722
1318,20190726T01-05,41295
1319,20190726T00-05,44783
1320,20190725T23-05,48733
1321,20190725T22-05,52442
1322,20190725T21-05,54612
1323,20190725T20-05,57236
1324,20190725T19-05,59553
1325,20190725T18-05,60879
1326,20190725T17-05,60829
1327,20190725T16-05,59575
1328,20190725T15-05,57523
1329,20190725T14-05,54998
1330,20190725T13-05,52013
1331,20190725T12-05,49198
1332,20190725T11-05,46361
1333,20190725T10-05,43291
1334,20190725T09-05,40432
1335,20190725T08-05,38249
1336,20190725T07-05,37140
1337,20190725T06-05,35700
1338,20190725T05-05,34628
1339,20190725T04-05,34850
1340,20190725T03-05,35942
1341,20190725T02-05,37643
1342,20190725T01-05,40143
1343,20190725T00-05,43519
1344,20190724T23-05,47683
1345,20190724T22-05,51467
1346,20190724T21-05,53907
1347,20190724T20-05,56720
1348,20190724T19-05,59205
1349,20190724T18-05,60502
1350,20190724T17-05,60437
1351,20190724T16-05,59222
1352,20190724T15-05,57374
1353,20190724T14-05,55245
1354,20190724T13-05,52696
1355,20190724T12-05,50154
1356,20190724T11-05,47341
1357,20190724T10-05,44372
1358,20190724T09-05,41706
1359,20190724T08-05,39615
1360,20190724T07-05,38715
1361,20190724T06-05,37326
1362,20190724T05-05,36437
1363,20190724T04-05,36656
1364,20190724T03-05,37747
1365,20190724T02-05,39371
1366,20190724T01-05,41720
1367,20190724T00-05,45075
1368,20190723T23-05,49062
1369,20190723T22-05,52790
1370,20190723T21-05,54747
1371,20190723T20-05,57087
1372,20190723T19-05,59296
1373,20190723T18-05,60460
1374,20190723T17-05,60471
1375,20190723T16-05,59700
1376,20190723T15-05,58291
1377,20190723T14-05,56792
1378,20190723T13-05,54865
1379,20190723T12-05,52683
1380,20190723T11-05,50234
1381,20190723T10-05,47573
1382,20190723T09-05,45219
1383,20190723T08-05,43471
1384,20190723T07-05,42535
1385,20190723T06-05,41185
1386,20190723T05-05,40312
1387,20190723T04-05,40515
1388,20190723T03-05,41589
1389,20190723T02-05,43292
1390,20190723T01-05,45677
1391,20190723T00-05,49119
1392,20190722T23-05,53216
1393,20190722T22-05,57080
1394,20190722T21-05,59151
1395,20190722T20-05,61380
1396,20190722T19-05,63617
1397,20190722T18-05,65040
1398,20190722T17-05,65695
1399,20190722T16-05,65674
1400,20190722T15-05,64955
1401,20190722T14-05,63577
1402,20190722T13-05,61461
1403,20190722T12-05,58403
1404,20190722T11-05,54842
1405,20190722T10-05,51288
1406,20190722T09-05,48016
1407,20190722T08-05,45706
1408,20190722T07-05,44614
1409,20190722T06-05,43113
1410,20190722T05-05,42128
1411,20190722T04-05,42346
1412,20190722T03-05,43376
1413,20190722T02-05,45108
1414,20190722T01-05,47741
1415,20190722T00-05,51251
1416,20190721T23-05,55280
1417,20190721T22-05,58801
1418,20190721T21-05,60598
1419,20190721T20-05,62746
1420,20190721T19-05,64725
1421,20190721T18-05,65697
1422,20190721T17-05,65659
1423,20190721T16-05,65071
1424,20190721T15-05,63754
1425,20190721T14-05,61975
1426,20190721T13-05,59095
1427,20190721T12-05,55424
1428,20190721T11-05,51525
1429,20190721T10-05,47489
1430,20190721T09-05,43571
1431,20190721T08-05,40705
1432,20190721T07-05,40349
1433,20190721T06-05,40876
1434,20190721T05-05,41618
1435,20190721T04-05,42829
1436,20190721T03-05,44481
1437,20190721T02-05,46555
1438,20190721T01-05,49205
1439,20190721T00-05,52464
1440,20190720T23-05,55888
1441,20190720T22-05,59189
1442,20190720T21-05,61081
1443,20190720T20-05,63796
1444,20190720T19-05,66063
1445,20190720T18-05,67391
1446,20190720T17-05,67738
1447,20190720T16-05,67020
1448,20190720T15-05,65695
1449,20190720T14-05,63798
1450,20190720T13-05,61147
1451,20190720T12-05,57896
1452,20190720T11-05,54185
1453,20190720T10-05,50168
1454,20190720T09-05,46241
1455,20190720T08-05,43136
1456,20190720T07-05,42585
1457,20190720T06-05,42718
1458,20190720T05-05,43088
1459,20190720T04-05,44029
1460,20190720T03-05,45466
1461,20190720T02-05,47455
1462,20190720T01-05,50082
1463,20190720T00-05,53487
1464,20190719T23-05,57103
1465,20190719T22-05,60476
1466,20190719T21-05,62531
1467,20190719T20-05,65343
1468,20190719T19-05,67939
1469,20190719T18-05,69373
1470,20190719T17-05,69885
1471,20190719T16-05,69426
1472,20190719T15-05,68134
1473,20190719T14-05,65950
1474,20190719T13-05,63028
1475,20190719T12-05,59791
1476,20190719T11-05,56260
1477,20190719T10-05,52473
1478,20190719T09-05,48860
1479,20190719T08-05,46060
1480,20190719T07-05,45030
1481,20190719T06-05,44089
1482,20190719T05-05,43515
1483,20190719T04-05,44040
1484,20190719T03-05,45374
1485,20190719T02-05,47357
1486,20190719T01-05,50019
1487,20190719T00-05,53502
1488,20190718T23-05,57675
1489,20190718T22-05,61349
1490,20190718T21-05,63357
1491,20190718T20-05,66148
1492,20190718T19-05,68342
1493,20190718T18-05,69637
1494,20190718T17-05,70070
1495,20190718T16-05,69791
1496,20190718T15-05,68305
1497,20190718T14-05,65939
1498,20190718T13-05,63014
1499,20190718T12-05,59861
1500,20190718T11-05,56282
1501,20190718T10-05,52677
1502,20190718T09-05,49276
1503,20190718T08-05,46603
1504,20190718T07-05,45573
1505,20190718T06-05,44394
1506,20190718T05-05,43529
1507,20190718T04-05,43757
1508,20190718T03-05,45110
1509,20190718T02-05,47059
1510,20190718T01-05,49613
1511,20190718T00-05,53151
1512,20190717T23-05,57224
1513,20190717T22-05,60938
1514,20190717T21-05,63096
1515,20190717T20-05,65837
1516,20190717T19-05,68123
1517,20190717T18-05,69455
1518,20190717T17-05,69726
1519,20190717T16-05,69150
1520,20190717T15-05,68019
1521,20190717T14-05,66243
1522,20190717T13-05,63469
1523,20190717T12-05,60322
1524,20190717T11-05,56705
1525,20190717T10-05,52970
1526,20190717T09-05,49553
1527,20190717T08-05,47026
1528,20190717T07-05,46016
1529,20190717T06-05,44818
1530,20190717T05-05,43949
1531,20190717T04-05,44269
1532,20190717T03-05,45363
1533,20190717T02-05,47156
1534,20190717T01-05,49692
1535,20190717T00-05,53164
1536,20190716T23-05,57372
1537,20190716T22-05,61243
1538,20190716T21-05,63318
1539,20190716T20-05,65977
1540,20190716T19-05,68182
1541,20190716T18-05,69479
1542,20190716T17-05,70156
1543,20190716T16-05,70177
1544,20190716T15-05,69306
1545,20190716T14-05,67239
1546,20190716T13-05,64223
1547,20190716T12-05,61005
1548,20190716T11-05,57231
1549,20190716T10-05,53278
1550,20190716T09-05,49732
1551,20190716T08-05,47177
1552,20190716T07-05,46085
1553,20190716T06-05,44515
1554,20190716T05-05,43337
1555,20190716T04-05,43398
1556,20190716T03-05,44421
1557,20190716T02-05,46273
1558,20190716T01-05,48794
1559,20190716T00-05,52236
1560,20190715T23-05,56276
1561,20190715T22-05,59924
1562,20190715T21-05,61898
1563,20190715T20-05,64207
1564,20190715T19-05,66029
1565,20190715T18-05,67115
1566,20190715T17-05,67518
1567,20190715T16-05,66613
1568,20190715T15-05,65276
1569,20190715T14-05,63381
1570,20190715T13-05,60883
1571,20190715T12-05,57877
1572,20190715T11-05,53988
1573,20190715T10-05,49988
1574,20190715T09-05,46655
1575,20190715T08-05,44077
1576,20190715T07-05,42842
1577,20190715T06-05,41277
1578,20190715T05-05,40125
1579,20190715T04-05,40044
1580,20190715T03-05,40836
1581,20190715T02-05,42348
1582,20190715T01-05,44674
1583,20190715T00-05,47921
1584,20190714T23-05,51718
1585,20190714T22-05,54870
1586,20190714T21-05,56357
1587,20190714T20-05,58341
1588,20190714T19-05,59975
1589,20190714T18-05,60597
1590,20190714T17-05,60522
1591,20190714T16-05,59885
1592,20190714T15-05,58525
1593,20190714T14-05,56695
1594,20190714T13-05,54538
1595,20190714T12-05,51902
1596,20190714T11-05,48827
1597,20190714T10-05,45383
1598,20190714T09-05,41938
1599,20190714T08-05,39475
1600,20190714T07-05,39053
1601,20190714T06-05,39277
1602,20190714T05-05,39567
1603,20190714T04-05,40421
1604,20190714T03-05,41840
1605,20190714T02-05,43798
1606,20190714T01-05,46437
1607,20190714T00-05,49624
1608,20190713T23-05,52820
1609,20190713T22-05,55583
1610,20190713T21-05,57120
1611,20190713T20-05,59338
1612,20190713T19-05,61361
1613,20190713T18-05,62632
1614,20190713T17-05,62710
1615,20190713T16-05,62019
1616,20190713T15-05,61180
1617,20190713T14-05,60033
1618,20190713T13-05,58305
1619,20190713T12-05,55419
1620,20190713T11-05,51665
1621,20190713T10-05,47455
1622,20190713T09-05,43257
1623,20190713T08-05,40083
1624,20190713T07-05,39177
1625,20190713T06-05,39028
1626,20190713T05-05,38977
1627,20190713T04-05,39767
1628,20190713T03-05,41207
1629,20190713T02-05,43328
1630,20190713T01-05,46186
1631,20190713T00-05,50865
1632,20190712T23-05,54522
1633,20190712T22-05,57656
1634,20190712T21-05,59670
1635,20190712T20-05,62402
1636,20190712T19-05,65252
1637,20190712T18-05,67372
1638,20190712T17-05,67795
1639,20190712T16-05,67315
1640,20190712T15-05,65963
1641,20190712T14-05,63670
1642,20190712T13-05,60714
1643,20190712T12-05,57410
1644,20190712T11-05,53720
1645,20190712T10-05,49610
1646,20190712T09-05,45861
1647,20190712T08-05,43064
1648,20190712T07-05,41929
1649,20190712T06-05,40905
1650,20190712T05-05,40166
1651,20190712T04-05,40502
1652,20190712T03-05,41700
1653,20190712T02-05,43638
1654,20190712T01-05,46408
1655,20190712T00-05,51817
1656,20190711T23-05,56077
1657,20190711T22-05,59936
1658,20190711T21-05,62064
1659,20190711T20-05,64622
1660,20190711T19-05,66941
1661,20190711T18-05,68394
1662,20190711T17-05,68485
1663,20190711T16-05,67636
1664,20190711T15-05,66121
1665,20190711T14-05,63667
1666,20190711T13-05,60209
1667,20190711T12-05,56404
1668,20190711T11-05,52225
1669,20190711T10-05,48013
1670,20190711T09-05,44990
1671,20190711T08-05,43023
1672,20190711T07-05,42077
1673,20190711T06-05,40793
1674,20190711T05-05,39895
1675,20190711T04-05,40237
1676,20190711T03-05,41448
1677,20190711T02-05,43463
1678,20190711T01-05,46149
1679,20190711T00-05,49852
1680,20190710T23-05,54104
1681,20190710T22-05,58192
1682,20190710T21-05,60892
1683,20190710T20-05,63561
1684,20190710T19-05,66961
1685,20190710T18-05,69868
1686,20190710T17-05,70481
1687,20190710T16-05,70379
1688,20190710T15-05,69600
1689,20190710T14-05,67672
1690,20190710T13-05,64466
1691,20190710T12-05,60762
1692,20190710T11-05,56513
1693,20190710T10-05,52181
1694,20190710T09-05,48354
1695,20190710T08-05,45495
1696,20190710T07-05,44370
1697,20190710T06-05,43241
1698,20190710T05-05,42397
1699,20190710T04-05,42816
1700,20190710T03-05,44214
1701,20190710T02-05,46394
1702,20190710T01-05,49280
1703,20190710T00-05,53098
1704,20190709T23-05,57400
1705,20190709T22-05,61380
1706,20190709T21-05,63593
1707,20190709T20-05,66096
1708,20190709T19-05,68093
1709,20190709T18-05,68913
1710,20190709T17-05,68909
1711,20190709T16-05,68402
1712,20190709T15-05,67109
1713,20190709T14-05,64624
1714,20190709T13-05,61427
1715,20190709T12-05,57930
1716,20190709T11-05,54261
1717,20190709T10-05,50500
1718,20190709T09-05,47241
1719,20190709T08-05,44838
1720,20190709T07-05,43607
1721,20190709T06-05,42224
1722,20190709T05-05,41052
1723,20190709T04-05,41058
1724,20190709T03-05,41908
1725,20190709T02-05,43569
1726,20190709T01-05,45904
1727,20190709T00-05,49197
1728,20190708T23-05,52999
1729,20190708T22-05,56550
1730,20190708T21-05,58420
1731,20190708T20-05,60513
1732,20190708T19-05,63035
1733,20190708T18-05,65520
1734,20190708T17-05,67111
1735,20190708T16-05,67654
1736,20190708T15-05,66903
1737,20190708T14-05,64874
1738,20190708T13-05,62010
1739,20190708T12-05,58689
1740,20190708T11-05,54903
1741,20190708T10-05,50859
1742,20190708T09-05,47203
1743,20190708T08-05,44403
1744,20190708T07-05,43067
1745,20190708T06-05,41785
1746,20190708T05-05,40835
1747,20190708T04-05,41051
1748,20190708T03-05,42167
1749,20190708T02-05,44062
1750,20190708T01-05,46741
1751,20190708T00-05,50290
1752,20190707T23-05,54195
1753,20190707T22-05,57736
1754,20190707T21-05,59643
1755,20190707T20-05,62132
1756,20190707T19-05,64061
1757,20190707T18-05,65182
1758,20190707T17-05,65118
1759,20190707T16-05,64122
1760,20190707T15-05,62431
1761,20190707T14-05,60101
1762,20190707T13-05,57014
1763,20190707T12-05,53486
1764,20190707T11-05,49525
1765,20190707T10-05,45384
1766,20190707T09-05,41326
1767,20190707T08-05,38279
1768,20190707T07-05,37637
1769,20190707T06-05,37854
1770,20190707T05-05,38169
1771,20190707T04-05,38959
1772,20190707T03-05,40195
